site_id,geo_lat,geo_lon,data_type,data_class,data_source,error
169951189,37.46890423,-91.08793928,GIC,calculated,GMU,no GIC comparison file
169997774,44.38925535,-96.52929966,GIC,calculated,GMU,no GIC comparison file
169997776,44.38671721,-96.53684754,GIC,calculated,GMU,no GIC comparison file
170017166,43.67120214,-95.14055594,GIC,calculated,GMU,no GIC comparison file
170017168,43.6699919,-95.14358923,GIC,calculated,GMU,no GIC comparison file
170046938,41.33624682,-93.90864658,GIC,calculated,GMU,no GIC comparison file
170092175,26.00155733,-80.28698915,GIC,calculated,GMU,no GIC comparison file
170092190,25.94206546,-80.3196041,GIC,calculated,GMU,no GIC comparison file
170148552,42.37134265,-94.11646048,GIC,calculated,GMU,no GIC comparison file
170148553,42.56626556,-94.09210119,GIC,calculated,GMU,no GIC comparison file
170156509,33.33594591,-81.95405792,GIC,calculated,GMU,no GIC comparison file
170156512,33.33537979,-81.96354949,GIC,calculated,GMU,no GIC comparison file
170156542,33.08901714,-82.05017638,GIC,calculated,GMU,no GIC comparison file
170166791,33.3668237,-82.07841475,GIC,calculated,GMU,no GIC comparison file
170166801,33.39942472,-82.05432826,GIC,calculated,GMU,no GIC comparison file
170166803,33.394946,-82.1091456,GIC,calculated,GMU,no GIC comparison file
170166810,33.42449926,-82.08616692,GIC,calculated,GMU,no GIC comparison file
170182788,43.0182942,-108.4111612,GIC,calculated,GMU,no GIC comparison file
170229057,43.53369083,-112.9263591,GIC,calculated,GMU,no GIC comparison file
170263866,46.10451641,-112.8763321,GIC,calculated,GMU,no GIC comparison file
170295877,39.45563146,-119.717473,GIC,calculated,GMU,no GIC comparison file
170295993,32.9985038,-82.80190216,GIC,calculated,GMU,no GIC comparison file
170295999,33.23380195,-82.38065697,GIC,calculated,GMU,no GIC comparison file
170296000,33.0945058,-82.9815846,GIC,calculated,GMU,no GIC comparison file
170296005,33.38050744,-82.6873621,GIC,calculated,GMU,no GIC comparison file
170400062,44.82785971,-106.9418271,GIC,calculated,GMU,no GIC comparison file
170401627,46.09959775,-112.8755048,GIC,calculated,GMU,no GIC comparison file
170481578,41.71516998,-90.27893894,GIC,calculated,GMU,no GIC comparison file
170481600,41.82614903,-89.40889178,GIC,calculated,GMU,no GIC comparison file
170481626,41.71389401,-90.27978052,GIC,calculated,GMU,no GIC comparison file
170490300,38.49766912,-122.7606937,GIC,calculated,GMU,no GIC comparison file
170491104,42.25663611,-90.49581251,GIC,calculated,GMU,no GIC comparison file
170491114,42.40220317,-90.66396539,GIC,calculated,GMU,no GIC comparison file
170512113,38.40650559,-98.87313823,GIC,calculated,GMU,no GIC comparison file
170512120,38.40673678,-98.87077084,GIC,calculated,GMU,no GIC comparison file
170537578,38.47306345,-91.88282513,GIC,calculated,GMU,no GIC comparison file
170618739,38.92169339,-91.46016017,GIC,calculated,GMU,no GIC comparison file
170618761,38.97982784,-91.98024247,GIC,calculated,GMU,no GIC comparison file
170636224,38.38520969,-91.49363395,GIC,calculated,GMU,no GIC comparison file
170650573,38.56363889,-90.83472207,GIC,calculated,GMU,no GIC comparison file
170674897,41.33477875,-91.5551451,GIC,calculated,GMU,no GIC comparison file
170684890,37.25833162,-89.83562187,GIC,calculated,GMU,no GIC comparison file
170685415,32.738453,-82.73818865,GIC,calculated,GMU,no GIC comparison file
170685416,32.56848112,-82.89826165,GIC,calculated,GMU,no GIC comparison file
170685418,32.6691611,-82.7918959,GIC,calculated,GMU,no GIC comparison file
170685678,37.17935965,-89.53363082,GIC,calculated,GMU,no GIC comparison file
170685883,32.50834795,-82.98360697,GIC,calculated,GMU,no GIC comparison file
170685885,32.54337109,-82.96209125,GIC,calculated,GMU,no GIC comparison file
170763980,41.79092399,-107.1112582,GIC,calculated,GMU,no GIC comparison file
170772177,41.55489687,-91.22368669,GIC,calculated,GMU,no GIC comparison file
170793970,39.3009693,-103.6414607,GIC,calculated,GMU,no GIC comparison file
170829403,41.22092963,-97.26301609,GIC,calculated,GMU,no GIC comparison file
170937026,41.85722263,-106.5518729,GIC,calculated,GMU,no GIC comparison file
170960017,42.17993134,-106.2298666,GIC,calculated,GMU,no GIC comparison file
170991651,32.8825302,-83.31691687,GIC,calculated,GMU,no GIC comparison file
170991653,32.82041802,-83.62626774,GIC,calculated,GMU,no GIC comparison file
170991656,32.78846085,-83.51253128,GIC,calculated,GMU,no GIC comparison file
170991661,33.1290734,-83.31601105,GIC,calculated,GMU,no GIC comparison file
170999705,32.57103213,-84.28973502,GIC,calculated,GMU,no GIC comparison file
171002581,38.50030293,-90.87995276,GIC,calculated,GMU,no GIC comparison file
171039366,33.02408176,-85.01566903,GIC,calculated,GMU,no GIC comparison file
171039369,33.02436668,-84.96646894,GIC,calculated,GMU,no GIC comparison file
171051394,38.60672371,-90.64766976,GIC,calculated,GMU,no GIC comparison file
171170605,33.24481717,-86.45905508,GIC,calculated,GMU,no GIC comparison file
171170611,33.44295457,-85.13153293,GIC,calculated,GMU,no GIC comparison file
171170614,33.70658748,-84.95061182,GIC,calculated,GMU,no GIC comparison file
171171652,33.5177706,-84.62354134,GIC,calculated,GMU,no GIC comparison file
171171654,33.51876754,-84.61918649,GIC,calculated,GMU,no GIC comparison file
171173868,33.53891674,-84.55896979,GIC,calculated,GMU,no GIC comparison file
171321012,33.88649836,-98.42937847,GIC,calculated,GMU,no GIC comparison file
171410587,33.81037514,-98.60085896,GIC,calculated,GMU,no GIC comparison file
171410588,33.13841849,-98.60945252,GIC,calculated,GMU,no GIC comparison file
171410641,33.1345082,-98.61109679,GIC,calculated,GMU,no GIC comparison file
171417054,33.2771937,-98.10680137,GIC,calculated,GMU,no GIC comparison file
171423630,33.10268503,-97.95293681,GIC,calculated,GMU,no GIC comparison file
171423698,33.10211809,-97.9549933,GIC,calculated,GMU,no GIC comparison file
171435008,32.8062447,-97.67629235,GIC,calculated,GMU,no GIC comparison file
171435053,33.05617898,-97.9103186,GIC,calculated,GMU,no GIC comparison file
171435063,33.05893443,-97.90980208,GIC,calculated,GMU,no GIC comparison file
171460116,38.92869631,-99.35343237,GIC,calculated,GMU,no GIC comparison file
171477446,32.95664152,-97.30596703,GIC,calculated,GMU,no GIC comparison file
171478878,32.99193339,-97.26156489,GIC,calculated,GMU,no GIC comparison file
171478903,33.07216975,-97.03524489,GIC,calculated,GMU,no GIC comparison file
171479105,33.53491553,-84.31206785,GIC,calculated,GMU,no GIC comparison file
171479107,33.6059401,-84.33339028,GIC,calculated,GMU,no GIC comparison file
171479108,33.72666033,-84.37260285,GIC,calculated,GMU,no GIC comparison file
171479139,33.58537805,-84.3270418,GIC,calculated,GMU,no GIC comparison file
171479142,33.56193479,-84.46603377,GIC,calculated,GMU,no GIC comparison file
171479143,33.6509264,-84.23472145,GIC,calculated,GMU,no GIC comparison file
171479149,33.71061103,-84.35044884,GIC,calculated,GMU,no GIC comparison file
171479152,33.53175357,-84.22440967,GIC,calculated,GMU,no GIC comparison file
171523257,33.58573197,-83.90416477,GIC,calculated,GMU,no GIC comparison file
171523275,33.594935,-83.95437388,GIC,calculated,GMU,no GIC comparison file
171523286,33.66267505,-83.8873682,GIC,calculated,GMU,no GIC comparison file
171523305,33.62842916,-84.08723503,GIC,calculated,GMU,no GIC comparison file
171523316,33.6132591,-84.01070354,GIC,calculated,GMU,no GIC comparison file
171527955,33.30441938,-83.40249175,GIC,calculated,GMU,no GIC comparison file
171527960,33.21158477,-83.30571999,GIC,calculated,GMU,no GIC comparison file
171531630,33.67412526,-83.67931649,GIC,calculated,GMU,no GIC comparison file
171540506,34.00183235,-82.63627875,GIC,calculated,GMU,no GIC comparison file
171540512,33.86054633,-83.38476484,GIC,calculated,GMU,no GIC comparison file
171540513,33.91458395,-83.10950145,GIC,calculated,GMU,no GIC comparison file
171540518,34.05342645,-83.39810022,GIC,calculated,GMU,no GIC comparison file
171540526,33.88671763,-83.31668357,GIC,calculated,GMU,no GIC comparison file
171540528,33.97646273,-83.34613289,GIC,calculated,GMU,no GIC comparison file
171542397,45.63219182,-121.2036435,GIC,calculated,GMU,
171556340,34.30493572,-82.27111254,GIC,calculated,GMU,no GIC comparison file
171556342,34.34785716,-82.77449977,GIC,calculated,GMU,no GIC comparison file
171556847,34.31765135,-82.89408246,GIC,calculated,GMU,no GIC comparison file
171571428,34.38780715,-83.551661,GIC,calculated,GMU,no GIC comparison file
171571429,34.16287028,-83.24087284,GIC,calculated,GMU,no GIC comparison file
171571431,34.40150335,-83.70074765,GIC,calculated,GMU,no GIC comparison file
171583070,33.99548527,-83.75316131,GIC,calculated,GMU,no GIC comparison file
171583079,34.10631532,-83.77029943,GIC,calculated,GMU,no GIC comparison file
171583080,34.09671995,-83.8071216,GIC,calculated,GMU,no GIC comparison file
171583081,34.03467825,-83.90734398,GIC,calculated,GMU,no GIC comparison file
171583083,34.023516,-83.75783077,GIC,calculated,GMU,no GIC comparison file
171583084,34.2049191,-83.794137,GIC,calculated,GMU,no GIC comparison file
171583087,34.18240905,-83.66469429,GIC,calculated,GMU,no GIC comparison file
171583253,32.71972756,-97.60096587,GIC,calculated,GMU,no GIC comparison file
171584597,33.17576668,-97.21917914,GIC,calculated,GMU,no GIC comparison file
171591232,38.82850166,-99.30090365,GIC,calculated,GMU,no GIC comparison file
171642633,34.19971539,-84.12987001,GIC,calculated,GMU,no GIC comparison file
171642656,34.13089745,-84.00642035,GIC,calculated,GMU,no GIC comparison file
171642659,34.11232085,-83.94980775,GIC,calculated,GMU,no GIC comparison file
171642672,34.13456196,-83.96877433,GIC,calculated,GMU,no GIC comparison file
171686777,33.31778672,-96.63942534,GIC,calculated,GMU,no GIC comparison file
171694070,47.26168011,-93.64811174,GIC,calculated,GMU,no GIC comparison file
171694579,33.19071185,-96.33793827,GIC,calculated,GMU,no GIC comparison file
171694580,33.61394531,-96.37331973,GIC,calculated,GMU,no GIC comparison file
171704766,33.63904743,-95.58104118,GIC,calculated,GMU,no GIC comparison file
171713849,34.45791537,-84.44681423,GIC,calculated,GMU,no GIC comparison file
171713857,34.38655589,-84.3788414,GIC,calculated,GMU,no GIC comparison file
171713858,34.59581988,-84.52891239,GIC,calculated,GMU,no GIC comparison file
171718445,32.99865162,-96.93052009,GIC,calculated,GMU,no GIC comparison file
171722566,33.06025431,-96.85968057,GIC,calculated,GMU,no GIC comparison file
171722571,33.01276185,-96.77733488,GIC,calculated,GMU,no GIC comparison file
171730466,31.63518893,-84.21273442,GIC,calculated,GMU,no GIC comparison file
171730740,32.26129564,-84.25210287,GIC,calculated,GMU,no GIC comparison file
171734088,32.52389024,-99.82259436,GIC,calculated,GMU,no GIC comparison file
171742039,32.62926281,-99.54140972,GIC,calculated,GMU,no GIC comparison file
171742083,32.76842585,-99.42282495,GIC,calculated,GMU,no GIC comparison file
171742086,32.74997946,-99.32804826,GIC,calculated,GMU,no GIC comparison file
171793142,32.53073214,-100.6842025,GIC,calculated,GMU,no GIC comparison file
171793190,32.39873533,-100.648023,GIC,calculated,GMU,no GIC comparison file
171793192,32.57969115,-100.6925106,GIC,calculated,GMU,no GIC comparison file
171793195,32.49778269,-100.59673,GIC,calculated,GMU,no GIC comparison file
171793197,32.46996753,-100.6660414,GIC,calculated,GMU,no GIC comparison file
171798857,32.46400401,-100.2169296,GIC,calculated,GMU,no GIC comparison file
171802233,32.33412683,-100.9161073,GIC,calculated,GMU,no GIC comparison file
171807050,32.59840546,-100.8617781,GIC,calculated,GMU,no GIC comparison file
171818841,31.52897569,-100.3211274,GIC,calculated,GMU,no GIC comparison file
171838228,31.86896003,-98.55328974,GIC,calculated,GMU,no GIC comparison file
171853245,32.33551379,-97.73213134,GIC,calculated,GMU,no GIC comparison file
171922716,32.64004345,-97.25157134,GIC,calculated,GMU,no GIC comparison file
171926584,32.43793589,-100.3511365,GIC,calculated,GMU,no GIC comparison file
171926585,32.37850352,-100.7271693,GIC,calculated,GMU,no GIC comparison file
171926593,32.43783181,-100.3521403,GIC,calculated,GMU,no GIC comparison file
171934655,32.44510445,-100.7459571,GIC,calculated,GMU,no GIC comparison file
171967073,32.60827003,-85.08250273,GIC,calculated,GMU,no GIC comparison file
171967077,32.61522495,-84.9795881,GIC,calculated,GMU,no GIC comparison file
172016584,40.25416679,-74.11846467,GIC,calculated,GMU,no GIC comparison file
172027675,32.66553342,-96.96105962,GIC,calculated,GMU,no GIC comparison file
172031354,32.96925165,-96.35077425,GIC,calculated,GMU,no GIC comparison file
172032306,33.06009458,-96.700328,GIC,calculated,GMU,no GIC comparison file
172047287,33.08573786,-95.61649582,GIC,calculated,GMU,no GIC comparison file
172096000,31.26070653,-84.17515439,GIC,calculated,GMU,no GIC comparison file
172096004,31.17235297,-84.13134071,GIC,calculated,GMU,no GIC comparison file
172096005,30.90849502,-84.00505528,GIC,calculated,GMU,no GIC comparison file
172174900,31.51379915,-100.5980219,GIC,calculated,GMU,no GIC comparison file
172211601,40.22102112,-74.04587485,GIC,calculated,GMU,no GIC comparison file
172212625,31.84000385,-102.3162746,GIC,calculated,GMU,no GIC comparison file
172212626,32.12403435,-101.3960897,GIC,calculated,GMU,no GIC comparison file
172212642,31.83863265,-102.327402,GIC,calculated,GMU,no GIC comparison file
172212648,32.10030325,-101.4523362,GIC,calculated,GMU,no GIC comparison file
172236804,30.45310442,-84.39814192,GIC,calculated,GMU,no GIC comparison file
172246733,31.81319952,-102.4957257,GIC,calculated,GMU,no GIC comparison file
172246861,32.03610852,-102.2517563,GIC,calculated,GMU,no GIC comparison file
172294938,32.95776577,-96.61207568,GIC,calculated,GMU,no GIC comparison file
172319415,32.87240149,-96.66343236,GIC,calculated,GMU,no GIC comparison file
172343969,32.25700877,-94.57464816,GIC,calculated,GMU,no GIC comparison file
172344000,32.41989219,-95.253461,GIC,calculated,GMU,no GIC comparison file
172349683,32.67345514,-96.54625235,GIC,calculated,GMU,no GIC comparison file
172359353,32.27751341,-95.2577156,GIC,calculated,GMU,no GIC comparison file
172364105,32.02461345,-94.62107765,GIC,calculated,GMU,no GIC comparison file
172364111,32.01469879,-94.62430248,GIC,calculated,GMU,no GIC comparison file
172364113,32.01777177,-94.62123977,GIC,calculated,GMU,no GIC comparison file
172365913,31.93777618,-94.99325647,GIC,calculated,GMU,no GIC comparison file
172365914,31.36438736,-95.39546963,GIC,calculated,GMU,no GIC comparison file
172375008,32.61495686,-96.92458183,GIC,calculated,GMU,no GIC comparison file
172433955,32.81516799,-96.91865453,GIC,calculated,GMU,no GIC comparison file
172433990,32.78480025,-96.99380605,GIC,calculated,GMU,no GIC comparison file
172433993,32.90783888,-96.94331603,GIC,calculated,GMU,no GIC comparison file
172471209,31.37014871,-94.76860917,GIC,calculated,GMU,no GIC comparison file
172472755,31.57474544,-96.96447271,GIC,calculated,GMU,no GIC comparison file
172475137,31.81953122,-96.05745275,GIC,calculated,GMU,no GIC comparison file
172536508,38.32113588,-97.631296,GIC,calculated,GMU,no GIC comparison file
172546852,38.70524241,-97.04037492,GIC,calculated,GMU,no GIC comparison file
172557035,39.01434877,-96.63306379,GIC,calculated,GMU,no GIC comparison file
172577315,39.00287005,-95.27091783,GIC,calculated,GMU,no GIC comparison file
172577316,39.0534675,-95.56480543,GIC,calculated,GMU,no GIC comparison file
172583750,31.89015245,-96.11335001,GIC,calculated,GMU,no GIC comparison file
172588219,32.23471042,-95.94928125,GIC,calculated,GMU,no GIC comparison file
172601776,30.59390896,-95.91913326,GIC,calculated,GMU,no GIC comparison file
172601852,32.39543168,-94.434481,GIC,calculated,GMU,no GIC comparison file
172709713,31.12963924,-97.26106453,GIC,calculated,GMU,no GIC comparison file
172709714,31.07910401,-97.30777685,GIC,calculated,GMU,no GIC comparison file
172714141,31.86063145,-97.36531948,GIC,calculated,GMU,no GIC comparison file
172714154,31.85962645,-97.36725267,GIC,calculated,GMU,no GIC comparison file
172723853,30.38190306,-91.25508527,GIC,calculated,GMU,no GIC comparison file
172844533,44.07193864,-102.8268782,GIC,calculated,GMU,no GIC comparison file
172844534,44.08325823,-101.6863925,GIC,calculated,GMU,no GIC comparison file
172844535,44.304252,-101.6960265,GIC,calculated,GMU,no GIC comparison file
172858069,44.7058742,-100.3264052,GIC,calculated,GMU,no GIC comparison file
172866280,45.77399843,-108.4800616,GIC,calculated,GMU,no GIC comparison file
172879295,42.99728082,-103.2138157,GIC,calculated,GMU,no GIC comparison file
172888028,45.00766884,-102.592163,GIC,calculated,GMU,no GIC comparison file
172983659,35.05548972,-114.1337123,GIC,calculated,GMU,no GIC comparison file
173001723,44.47366545,-98.39261699,GIC,calculated,GMU,no GIC comparison file
173013019,43.41869145,-96.83459389,GIC,calculated,GMU,no GIC comparison file
173111639,43.37602334,-96.4499656,GIC,calculated,GMU,no GIC comparison file
173111642,43.06787962,-96.40135982,GIC,calculated,GMU,no GIC comparison file
173162986,30.57766501,-97.07680662,GIC,calculated,GMU,no GIC comparison file
173206446,33.5911219,-111.8391004,GIC,calculated,GMU,no GIC comparison file
173216572,48.12948156,-111.9386618,GIC,calculated,GMU,no GIC comparison file
173219320,33.249224,-111.9968134,GIC,calculated,GMU,no GIC comparison file
173222711,31.0912725,-96.69355595,GIC,calculated,GMU,no GIC comparison file
173224882,30.14775176,-97.27278857,GIC,calculated,GMU,no GIC comparison file
173298395,30.14261911,-97.54537121,GIC,calculated,GMU,no GIC comparison file
173298455,30.0912356,-97.30591588,GIC,calculated,GMU,no GIC comparison file
173298456,30.14548017,-97.54853789,GIC,calculated,GMU,no GIC comparison file
173301469,30.04441535,-96.9865387,GIC,calculated,GMU,no GIC comparison file
173337802,37.94697753,-90.4550297,GIC,calculated,GMU,no GIC comparison file
173370196,43.94647473,-86.36308271,GIC,calculated,GMU,no GIC comparison file
173382515,35.14788795,-102.0985369,GIC,calculated,GMU,no GIC comparison file
173388118,38.1328277,-90.26568439,GIC,calculated,GMU,no GIC comparison file
173547666,38.49524731,-90.50896923,GIC,calculated,GMU,no GIC comparison file
173549244,43.39699669,-96.23519314,GIC,calculated,GMU,no GIC comparison file
173686133,46.11974679,-103.3298897,GIC,calculated,GMU,no GIC comparison file
173689823,46.1662474,-103.6628456,GIC,calculated,GMU,no GIC comparison file
173697138,46.38399501,-104.2663281,GIC,calculated,GMU,no GIC comparison file
173698476,32.90366936,-111.7909171,GIC,calculated,GMU,no GIC comparison file
173698477,32.67405686,-111.6381429,GIC,calculated,GMU,no GIC comparison file
173698481,32.88547431,-111.7750273,GIC,calculated,GMU,no GIC comparison file
173698493,32.96034586,-111.9949224,GIC,calculated,GMU,no GIC comparison file
173716559,32.60363403,-111.5697378,GIC,calculated,GMU,no GIC comparison file
173785067,48.01341259,-106.4120576,GIC,calculated,GMU,no GIC comparison file
173981611,30.00537838,-97.67422222,GIC,calculated,GMU,no GIC comparison file
174019658,31.03898377,-97.72295185,GIC,calculated,GMU,no GIC comparison file
174019698,30.97212596,-97.5111194,GIC,calculated,GMU,no GIC comparison file
174024844,30.55116693,-97.56134301,GIC,calculated,GMU,no GIC comparison file
174126772,29.77775776,-98.10582777,GIC,calculated,GMU,no GIC comparison file
174198532,29.59310754,-97.97493154,GIC,calculated,GMU,no GIC comparison file
174246028,29.62092247,-98.14869084,GIC,calculated,GMU,no GIC comparison file
174246148,29.46729939,-97.99987961,GIC,calculated,GMU,no GIC comparison file
174250844,40.86337096,-104.0662561,GIC,calculated,GMU,no GIC comparison file
174250856,40.86270107,-104.0672702,GIC,calculated,GMU,no GIC comparison file
174317157,29.45620809,-95.30831257,GIC,calculated,GMU,no GIC comparison file
174377004,28.98627891,-95.35808867,GIC,calculated,GMU,no GIC comparison file
174399121,30.88172564,-83.22796311,GIC,calculated,GMU,no GIC comparison file
174401034,28.8865643,-96.19087064,GIC,calculated,GMU,no GIC comparison file
174404608,30.85584723,-83.57102109,GIC,calculated,GMU,no GIC comparison file
174404609,30.89507962,-83.37675779,GIC,calculated,GMU,no GIC comparison file
174405327,28.70400566,-98.47430697,GIC,calculated,GMU,no GIC comparison file
174466526,31.0670863,-83.5936946,GIC,calculated,GMU,no GIC comparison file
174466530,31.24217749,-83.74347416,GIC,calculated,GMU,no GIC comparison file
174490676,29.88478641,-90.02051723,GIC,calculated,GMU,no GIC comparison file
174534089,31.53666397,-83.1808126,GIC,calculated,GMU,no GIC comparison file
174560152,28.73984367,-98.02379785,GIC,calculated,GMU,no GIC comparison file
174575937,31.41207628,-82.68170871,GIC,calculated,GMU,no GIC comparison file
174624633,30.8799183,-82.03237148,GIC,calculated,GMU,no GIC comparison file
174682092,28.71682196,-97.21257968,GIC,calculated,GMU,no GIC comparison file
174682093,27.84365548,-97.61561256,GIC,calculated,GMU,no GIC comparison file
174682117,28.87161255,-97.16446997,GIC,calculated,GMU,no GIC comparison file
174697780,31.10088665,-81.70859935,GIC,calculated,GMU,no GIC comparison file
174697782,31.27996884,-81.55867852,GIC,calculated,GMU,no GIC comparison file
174698342,48.35119139,-102.0758947,GIC,calculated,GMU,no GIC comparison file
174702133,27.93580404,-97.36056188,GIC,calculated,GMU,no GIC comparison file
174705996,27.56051012,-97.66886232,GIC,calculated,GMU,no GIC comparison file
174710421,30.62294325,-81.60658342,GIC,calculated,GMU,no GIC comparison file
174711657,27.579016,-99.27570769,GIC,calculated,GMU,no GIC comparison file
174713049,27.09203048,-97.7743918,GIC,calculated,GMU,no GIC comparison file
174719027,26.27748753,-97.61339997,GIC,calculated,GMU,no GIC comparison file
174789429,26.34406924,-98.18929736,GIC,calculated,GMU,no GIC comparison file
174789441,26.14658578,-97.64277254,GIC,calculated,GMU,no GIC comparison file
174856780,35.96673929,-101.8630326,GIC,calculated,GMU,no GIC comparison file
174869398,45.02951853,-84.7327946,GIC,calculated,GMU,no GIC comparison file
174949423,46.86090523,-95.9913091,GIC,calculated,GMU,no GIC comparison file
174995055,44.27391087,-84.13603599,GIC,calculated,GMU,no GIC comparison file
174995056,43.57385071,-84.18140645,GIC,calculated,GMU,no GIC comparison file
175000622,33.98089275,-84.6052505,GIC,calculated,GMU,no GIC comparison file
175000623,33.9717697,-84.74025025,GIC,calculated,GMU,no GIC comparison file
175000626,34.01221541,-84.86417365,GIC,calculated,GMU,no GIC comparison file
175000629,34.04461678,-85.04635669,GIC,calculated,GMU,no GIC comparison file
175000633,34.0185953,-84.7689097,GIC,calculated,GMU,no GIC comparison file
175000634,33.9351213,-84.7095543,GIC,calculated,GMU,no GIC comparison file
175000637,33.96142492,-84.7857262,GIC,calculated,GMU,no GIC comparison file
175000638,33.88603757,-84.59813599,GIC,calculated,GMU,no GIC comparison file
175000642,33.93806418,-84.70950544,GIC,calculated,GMU,no GIC comparison file
175007698,43.43301089,-84.21659522,GIC,calculated,GMU,no GIC comparison file
175008206,43.2108298,-84.8301088,GIC,calculated,GMU,no GIC comparison file
175090744,43.02402626,-83.94331007,GIC,calculated,GMU,no GIC comparison file
175146016,42.98823967,-83.29987023,GIC,calculated,GMU,no GIC comparison file
175146086,42.92344898,-83.45335356,GIC,calculated,GMU,no GIC comparison file
175146087,42.79873153,-83.00554774,GIC,calculated,GMU,no GIC comparison file
175158194,34.06160936,-84.64967878,GIC,calculated,GMU,no GIC comparison file
175158196,33.96152061,-84.53565326,GIC,calculated,GMU,no GIC comparison file
175158197,34.17997175,-84.81063422,GIC,calculated,GMU,no GIC comparison file
175158204,34.0060201,-84.581263,GIC,calculated,GMU,no GIC comparison file
175158205,34.0280335,-84.56167945,GIC,calculated,GMU,no GIC comparison file
175158206,33.9815762,-84.55525297,GIC,calculated,GMU,no GIC comparison file
175160144,43.10311986,-82.70193036,GIC,calculated,GMU,no GIC comparison file
175163256,43.17946973,-85.8212803,GIC,calculated,GMU,no GIC comparison file
175174338,42.96954672,-85.80881925,GIC,calculated,GMU,no GIC comparison file
175352847,42.83247581,-85.97686475,GIC,calculated,GMU,no GIC comparison file
175352848,42.91516593,-86.19088338,GIC,calculated,GMU,no GIC comparison file
175368290,42.81776139,-85.55361379,GIC,calculated,GMU,no GIC comparison file
175368291,43.00003034,-85.41540713,GIC,calculated,GMU,no GIC comparison file
175459854,42.68562128,-84.7851242,GIC,calculated,GMU,no GIC comparison file
175481586,30.38563692,-91.086069,GIC,calculated,GMU,no GIC comparison file
175498592,42.35315201,-83.62308383,GIC,calculated,GMU,no GIC comparison file
175507844,42.55498842,-84.02509576,GIC,calculated,GMU,no GIC comparison file
175517052,42.51286957,-83.52823134,GIC,calculated,GMU,no GIC comparison file
175530858,42.71805117,-83.00849958,GIC,calculated,GMU,no GIC comparison file
175530904,42.72487281,-82.84843755,GIC,calculated,GMU,no GIC comparison file
175814841,41.36992011,-77.54105957,GIC,calculated,GMU,no GIC comparison file
175826906,33.66245672,-84.07871854,GIC,calculated,GMU,no GIC comparison file
175826907,33.74905545,-84.00062258,GIC,calculated,GMU,no GIC comparison file
175826909,33.86816614,-83.88237368,GIC,calculated,GMU,no GIC comparison file
175826912,33.69765829,-84.04274728,GIC,calculated,GMU,no GIC comparison file
175876393,46.87580145,-94.71951634,GIC,calculated,GMU,no GIC comparison file
175921874,41.08662409,-74.14609072,GIC,calculated,GMU,no GIC comparison file
175951290,40.63153477,-79.31297323,GIC,calculated,GMU,no GIC comparison file
175953274,41.51581537,-80.00978793,GIC,calculated,GMU,no GIC comparison file
175954899,42.06961518,-80.04811186,GIC,calculated,GMU,
176081598,41.44990823,-78.74231341,GIC,calculated,GMU,no GIC comparison file
176081599,41.83457654,-79.01664495,GIC,calculated,GMU,no GIC comparison file
176081601,41.88092622,-78.65944077,GIC,calculated,GMU,no GIC comparison file
176104615,44.36841656,-88.35458791,GIC,calculated,GMU,no GIC comparison file
176106518,44.32166851,-88.2076028,GIC,calculated,GMU,no GIC comparison file
176110934,44.4201589,-88.71913327,GIC,calculated,GMU,no GIC comparison file
176113080,44.3428695,-87.5396148,GIC,calculated,GMU,no GIC comparison file
176113081,44.28049609,-87.53837039,GIC,calculated,GMU,no GIC comparison file
176124346,44.22074091,-88.1318481,GIC,calculated,GMU,no GIC comparison file
176218684,43.73492586,-88.49440634,GIC,calculated,GMU,no GIC comparison file
176263710,44.5579891,-89.94450415,GIC,calculated,GMU,no GIC comparison file
176263711,44.71994278,-88.67474769,GIC,calculated,GMU,no GIC comparison file
176264958,44.83842542,-88.19421122,GIC,calculated,GMU,no GIC comparison file
176266200,45.28422878,-88.17783153,GIC,calculated,GMU,no GIC comparison file
176273563,44.78241812,-89.14850265,GIC,calculated,GMU,no GIC comparison file
176273565,44.72237465,-88.83771591,GIC,calculated,GMU,no GIC comparison file
176332697,43.97983281,-88.63299902,GIC,calculated,GMU,no GIC comparison file
176402024,46.57711851,-87.4072024,GIC,calculated,GMU,no GIC comparison file
176434079,43.48639143,-89.41704626,GIC,calculated,GMU,no GIC comparison file
176503131,47.49967266,-93.03294791,GIC,calculated,GMU,no GIC comparison file
176603260,45.89841332,-91.52097394,GIC,calculated,GMU,no GIC comparison file
176716335,40.81949068,-74.38007121,GIC,calculated,GMU,no GIC comparison file
176727205,41.30344465,-81.47421978,GIC,calculated,GMU,no GIC comparison file
176733289,42.07404967,-89.28666692,GIC,calculated,GMU,no GIC comparison file
176741843,41.14247509,-88.5889072,GIC,calculated,GMU,no GIC comparison file
176877468,38.03142839,-88.27718373,GIC,calculated,GMU,no GIC comparison file
176900411,38.20388079,-89.85168774,GIC,calculated,GMU,no GIC comparison file
176906110,33.75997695,-83.848959,GIC,calculated,GMU,no GIC comparison file
176906111,33.82780626,-84.00848438,GIC,calculated,GMU,no GIC comparison file
176906112,33.78522635,-83.6840132,GIC,calculated,GMU,no GIC comparison file
176906115,33.8388673,-84.04814109,GIC,calculated,GMU,no GIC comparison file
176906118,33.8379124,-83.69879494,GIC,calculated,GMU,no GIC comparison file
176907954,38.48137261,-89.95556526,GIC,calculated,GMU,no GIC comparison file
